Year,Age,E_F,E_M,E_Tot,D_F,D_M,D_Tot,m_F,m_M,m_Tot
1872,84,14391.94,9303.28,23695.21,2885.52,2008.39,4893.91,0.20049555515100811,0.21587977573500958,0.2065358357237602
1872,85,11170.98,7403.52,18574.5,2397.7,1690.31,4088.01,0.21463649563422366,0.22831166796334715,0.22008721634498912
1872,86,8555.29,5813.55,14368.84,1950.58,1400.94,3351.52,0.2279969469182225,0.24097840390123074,0.23324916973116827
1872,87,6470.37,4463.41,10933.77,1559.13,1136.88,2696.01,0.24096458162361659,0.25471108412626225,0.24657643246565458
1872,88,4836.87,3329.48,8166.35,1223.34,898.15,2121.49,0.25291976009278727,0.26975683890577506,0.25978435898534835
1872,89,3567.53,2401.91,5969.44,943.23,684.72,1627.95,0.26439301141125654,0.28507312930126444,0.27271402342598305
1872,90,2586.13,1680.74,4266.86,715.65,498.23,1213.88,0.276726227993179,0.296434903673382,0.2844902340362703
1872,91,1847.59,1160.54,3008.13,528.11,345.11,873.22,0.28583722579143644,0.2973701897392593,0.29028665649423396
1872,92,1303.28,799.81,2103.1,377.48,227.0,604.48,0.28963845067828864,0.2838174066340756,0.28742332746897437
1872,93,913.37,561.97,1475.34,263.78,143.89,407.67,0.28879862487272406,0.25604569638948693,0.276322745943308
1872,94,633.6,404.32,1037.92,186.98,95.78,282.76,0.2951073232323232,0.23689157103284528,0.2724294743332819
1872,95,425.47,281.75,707.22,141.84,76.9,218.74,0.33337250569957927,0.2729370008873115,0.3092955515963915
1872,96,276.88,186.3,463.18,107.34,64.22,171.56,0.3876769719734181,0.3447128287707998,0.37039595837471395
1872,97,175.66,121.21,296.87,78.22,51.97,130.19,0.44529204144369805,0.42876000330005776,0.4385421228147
1872,98,103.86,76.35,180.2,54.48,40.15,94.63,0.5245522819179664,0.5258677144728225,0.5251387347391787
1873,0,423764.37,438623.77,862388.13,76834.0,92703.0,169537.0,0.18131302544383332,0.21134969497891096,0.1965901362765742
1873,1,341750.02,348798.84,690548.86,16775.82,17599.6,34375.42,0.04908798542279529,0.05045773661403231,0.04977985192821837
1873,2,355592.55,359626.98,715219.53,11259.28,11829.34,23088.62,0.03166343051900272,0.032893360781774496,0.03228186456261897
1873,3,359188.21,354858.25,714046.45,7261.98,7616.87,14878.85,0.020217757147429752,0.02146454253212374,0.020837369893793325
1873,4,342395.38,336108.05,678503.43,4783.91,4962.2,9746.11,0.013971888288913244,0.014763704707459403,0.014364127827622036
1873,5,343757.01,337097.41,680854.42,3603.1,3641.5,7244.6,0.010481531707527941,0.010802515510279359,0.010640453799213053
1873,6,345984.45,339067.66,685052.12,2831.55,2759.54,5591.09,0.008184038328890215,0.008138611626953748,0.008161554189482693
1873,7,336773.31,336047.85,672821.16,2247.31,2092.49,4339.8,0.006673064442072324,0.006226762051892312,0.006450153856635543
1873,8,329700.61,336518.99,666219.6,1850.35,1640.35,3490.7,0.005612212849712349,0.004874464885324896,0.005239563651384618
1873,9,329131.61,335811.75,664943.36,1640.69,1403.12,3043.81,0.004984905582298826,0.004178293344410968,0.004577547777903971
1873,10,329550.55,336021.89,665572.44,1591.46,1346.27,2937.73,0.004829183261869841,0.004006494934005639,0.004413839611507953
1873,11,326991.06,333141.1,660132.16,1595.26,1331.69,2926.95,0.004878604326369045,0.003997375286327626,0.0044338848754164615
1873,12,337544.28,343039.3,680583.57,1625.23,1324.86,2950.09,0.004814864586062604,0.0038621230861886667,0.004334647690657593
1873,13,328516.99,332873.8,661390.79,1681.37,1325.77,3007.14,0.005118061017179051,0.003982800689029896,0.004546691676792173
1873,14,316840.68,320977.56,637818.24,1763.68,1334.42,3098.1,0.005566456933497303,0.004157362277911266,0.004857339921793394
1873,15,310645.34,314970.75,625616.09,1869.55,1365.29,3234.84,0.006018277950024938,0.004334656472069232,0.00517064706567889
1873,16,304581.47,309409.77,613991.25,1988.54,1476.27,3464.81,0.006528762238884723,0.004771245588011006,0.0056430934479929475
1873,17,294713.47,298438.77,593152.24,2118.08,1681.83,3799.91,0.007186912766491468,0.005635427327354284,0.006406297985151333
1873,18,290494.97,292947.32,583442.3,2258.13,1981.95,4240.08,0.007773387608053938,0.006765550884711968,0.007267351030256119
1873,19,293648.7,296667.78,590316.48,2408.7,2376.66,4785.36,0.008202658482738046,0.008011183418704921,0.008106431316300029
1873,20,297288.91,300520.96,597809.88,2560.83,2824.28,5385.11,0.008613943924110724,0.009397946818751012,0.009008064570629044
1873,21,298290.16,301295.51,599585.67,2678.62,3158.16,5836.78,0.00897991405415452,0.010481935160600302,0.009734688956125318
1873,22,294178.84,297179.09,591357.93,2753.11,3336.62,6089.73,0.009358626881525537,0.011227640544965662,0.010297874926611704
1873,23,286286.7,289767.28,576053.98,2784.28,3359.65,6143.93,0.00972549545612842,0.011594304229242168,0.010665545614318992
1873,24,279027.16,281993.1,561020.26,2772.15,3227.28,5999.43,0.009935054350981461,0.011444535345013763,0.010693784926768955
1873,25,276241.15,278992.45,555233.6,2726.13,2977.39,5703.52,0.009868660045760742,0.010671937538094667,0.010272288996919496
1873,26,282146.8,284837.9,566984.7,2683.93,2761.55,5445.48,0.009512530356537803,0.00969516345963792,0.009604280327141102
1873,27,282276.07,288250.36,570526.43,2654.96,2617.65,5272.61,0.009405544012285562,0.009081168190041464,0.009241657744059288
1873,28,276945.88,286034.5,562980.38,2639.24,2545.7,5184.94,0.009529804162459465,0.008899975352623546,0.00920980585504596
1873,29,276326.64,285507.33,561833.98,2636.75,2545.7,5182.45,0.009542149102960177,0.008916408555955463,0.009224166185178049
1873,30,277329.31,286647.81,563977.12,2643.58,2601.42,5245.0,0.009532277709846102,0.009075317896201614,0.009300022667586231
1873,31,274754.64,284056.99,558811.62,2644.06,2647.94,5292.0,0.009623349763993067,0.00932186178555226,0.009470096559552573
1873,32,270862.32,278119.47,548981.79,2634.27,2669.03,5303.3,0.009725494487383848,0.009596703172201501,0.009660247564860029
1873,33,266005.87,272363.21,538369.08,2614.21,2664.69,5278.9,0.00982764026974292,0.009783590081788212,0.00980535509208664
1873,34,262275.72,268682.35,530958.07,2583.88,2634.92,5218.8,0.009851769733012269,0.009806822070746367,0.009829024728826517
1873,35,260342.57,266908.99,527251.55,2546.94,2589.23,5136.17,0.009783033178169824,0.009700797264265997,0.009741403320673026
1873,36,258720.52,265491.3,524211.81,2518.16,2565.67,5083.83,0.009733128242011882,0.009663857158407828,0.00969804552858128
1873,37,252459.83,260168.01,512627.84,2501.18,2573.76,5074.94,0.009907239500240493,0.009892684346549755,0.009899852493379992
1873,38,244506.35,252577.2,497083.56,2496.03,2613.48,5109.51,0.010208446529098325,0.010347252246045961,0.01027897603372761
1873,39,239974.21,248195.81,488170.01,2502.7,2684.85,5187.55,0.010429037353638959,0.01081746706360595,0.010626523329444183
1873,40,237972.79,246323.81,484296.59,2519.12,2779.71,5298.83,0.010585748059683629,0.01128477998127749,0.010941291162095525
1873,41,233923.56,242204.84,476128.4,2537.09,2865.44,5402.53,0.010845807921185878,0.011830647149743169,0.011346792167826997
1873,42,229645.12,235713.6,465358.71,2554.52,2933.88,5488.4,0.011123772192502936,0.012446799845235914,0.011793912700161988
1873,43,227443.69,230521.99,457965.68,2571.44,2985.04,5556.48,0.01130583134665112,0.01294904663975875,0.012132961579129685
1873,44,224234.88,227256.67,451491.55,2587.82,3018.92,5606.74,0.011540666643833467,0.013284186554348437,0.012418261205553015
1873,45,221341.97,224365.86,445707.82,2605.87,3042.89,5648.76,0.011773049638981707,0.013562179201416828,0.012673683849657384
1873,46,218849.13,221974.09,440823.22,2634.34,3086.45,5720.79,0.012037242277362492,0.013904550751846758,0.012977515113654858
1873,47,215868.24,218140.13,434008.37,2675.4,3157.01,5832.41,0.012393671250573963,0.014472394419128658,0.013438473548332719
1873,48,211550.92,213298.3,424849.22,2729.07,3254.56,5983.63,0.012900298424606237,0.015258255691676869,0.014084126128323833
1873,49,207997.65,209955.14,417952.78,2795.33,3379.09,6174.42,0.013439238376010498,0.016094342820090042,0.014773008568097094
1873,50,205450.39,207546.54,412996.93,2873.16,3522.73,6395.89,0.01398468992928171,0.01697320514232615,0.015486531582692396
1873,51,202158.76,204299.95,406458.7,2958.4,3654.01,6612.41,0.014634043065954698,0.017885515879959835,0.016268344114666506
1873,52,198734.95,199549.6,398284.55,3050.03,3765.04,6815.07,0.015347225035153605,0.018867690037965498,0.017111057910732416
1873,53,194476.89,193988.4,388465.29,3148.02,3855.83,7003.85,0.016187116114413386,0.019876600868917935,0.018029538752355457
1873,54,189896.96,189347.97,379244.93,3252.39,3926.38,7178.77,0.017127130418517496,0.0207363194862876,0.01892911264496008
1873,55,185977.68,185373.85,371351.52,3368.06,3988.2,7356.26,0.018110022665085403,0.02151436138376583,0.01980942477359457
1873,56,181773.94,181166.91,362940.84,3514.68,4087.36,7602.04,0.01933544489380601,0.022561294443891548,0.020945672578484138
1873,57,175785.46,178113.99,353899.44,3697.15,4235.35,7932.5,0.021032171830366403,0.0237788732934454,0.02241455934488057
1873,58,169028.06,173763.89,342791.95,3915.47,4432.19,8347.66,0.023164615389894436,0.025506968104823155,0.02435197209269354
1873,59,163217.15,167840.59,331057.75,4169.65,4677.89,8847.54,0.025546641391544944,0.027871029290352234,0.02672506533980854
1873,60,157547.54,162013.57,319561.11,4445.76,4954.23,9399.99,0.02821853010208855,0.030579105194706833,0.029415312770693532
1873,61,151635.08,155909.94,307545.01,4688.08,5188.55,9876.63,0.03091685644245382,0.03327914820568849,0.032114421235447776
1873,62,147673.7,148929.5,296603.19,4882.71,5362.63,10245.34,0.03306418136743374,0.036007842636952385,0.034542244808627984
1873,63,143997.05,142039.67,286036.72,5029.62,5476.48,10506.1,0.034928632218507255,0.0385559893232644,0.03672989957373306
1873,64,136687.65,134815.98,271503.63,5128.83,5530.12,10658.95,0.03752226335005394,0.04101976635114027,0.03925895944742986
1873,65,129685.19,127878.19,257563.37,5198.71,5548.6,10747.31,0.040087152588510686,0.043389728928756345,0.04172685735553157
1873,66,123667.03,121939.36,245606.39,5312.83,5632.3,10945.13,0.04296076326891654,0.04618935182208599,0.04456370210889057
1873,67,119097.83,114960.89,234058.72,5489.58,5806.3,11295.88,0.04609303125002361,0.05050674190152843,0.048260880859298895
1873,68,113429.87,107595.45,221025.32,5728.94,6070.6,11799.54,0.050506449491655066,0.056420601428777896,0.05338546733016833
1873,69,106151.95,100648.81,206800.76,6030.94,6425.2,12456.14,0.05681421773222253,0.06383781387976668,0.060232563942221484
1873,70,98997.54,93805.29,192802.83,6367.63,6831.3,13198.93,0.06432109323120555,0.0728242511696302,0.06845817563984928
1873,71,92041.4,87168.81,179210.21,6627.32,7133.82,13761.14,0.07200368529813758,0.08183913489240016,0.07678770087931933
1873,72,86026.98,79941.63,165968.61,6782.11,7293.97,14076.08,0.07883701136550417,0.0912411968582577,0.08481170023656884
1873,73,80277.84,73110.25,153388.1,6831.99,7311.75,14143.74,0.08510430773922169,0.1000099165301719,0.09220884801363338
1873,74,73741.4,67047.7,140789.1,6776.96,7187.14,13964.1,0.0919016997236288,0.10719443023399759,0.09918452493836526
1873,75,67012.44,60622.17,127634.61,6627.93,6928.02,13555.95,0.09890596432542972,0.11428195328540698,0.10620904470973822
1873,76,60229.87,53889.38,114119.25,6428.62,6565.73,12994.35,0.10673474805773281,0.1218371783086018,0.11386641605163021
1873,77,54716.99,47582.89,102299.88,6189.96,6108.12,12298.08,0.11312683683806438,0.12836799109932162,0.12021597679293465
1873,78,48883.65,40821.42,89705.06,5911.94,5555.2,11467.14,0.12093900516839473,0.13608541790070017,0.12783158497413635
1873,79,41562.09,33457.45,75019.54,5594.55,4906.94,10501.49,0.13460704213864128,0.14666210365703303,0.13998339632581058
1873,80,34419.75,24952.5,59372.25,5236.57,4194.43,9431.0,0.15213852512002557,0.1680965835086665,0.15884525178008244
1873,81,28591.96,19532.16,48124.12,4833.06,3541.84,8374.9,0.1690356309955666,0.18133375929748682,0.17402707831332812
1873,82,23376.99,15228.14,38605.14,4382.77,2980.23,7363.0,0.18748222076494878,0.19570545056717367,0.19072589815760285
1873,83,18793.0,11909.51,30702.5,3885.72,2509.59,6395.31,0.206764220720481,0.21072151583062612,0.20829932415927044
1873,84,14841.41,9366.64,24208.05,3341.88,2129.92,5471.8,0.22517267564200438,0.22739424169179132,0.22603224960292137
1873,85,11519.06,7376.33,18895.38,2770.38,1828.59,4598.97,0.24050399945828915,0.24789970079972018,0.24339124166859835
1873,86,8816.6,5780.3,14596.9,2247.69,1555.05,3802.74,0.2549384116326021,0.26902582910921574,0.26051695908035266
1873,87,6656.87,4461.91,11118.78,1792.89,1296.66,3089.55,0.2693292793760431,0.2906064891492657,0.27786771570262203
1873,88,4965.98,3363.17,8329.15,1406.01,1053.4,2459.41,0.2831284056721936,0.3132164000035681,0.2952774292694933
1873,89,3664.6,2460.47,6125.07,1087.03,825.3,1912.33,0.2966299186814386,0.335423719858401,0.3122135747020034
1873,90,2663.57,1739.96,4403.53,831.37,616.0,1447.37,0.3121262065573647,0.3540311271523483,0.32868403303713156
1873,91,1908.63,1204.35,3112.97,620.65,440.17,1060.82,0.3251808889098463,0.3654834558060365,0.3407742445317494
1873,92,1350.62,830.93,2181.55,450.26,301.47,751.73,0.33337282137092594,0.36281034503508125,0.3445852719396759
1873,93,948.19,580.9,1529.09,320.21,199.9,520.11,0.33770657779558944,0.3441211912549492,0.34014348403298694
1873,94,661.48,417.66,1079.15,230.52,135.46,365.98,0.34849126201850394,0.324330795383805,0.3391372839734976
1873,95,447.92,300.68,748.6,175.52,102.54,278.06,0.3918556885158064,0.3410270054543036,0.37144002137323
1873,96,285.71,201.19,486.9,132.72,78.7,211.42,0.4645269679045186,0.3911725234852627,0.43421647155473403
1873,97,172.87,123.02,295.88,96.45,58.33,154.78,0.5579337074101927,0.47415054462688994,0.5231174800594836
1873,98,101.43,73.26,174.69,66.74,41.43,108.17,0.6579907325248939,0.5655200655200655,0.6192111740797985
1874,0,415302.45,431393.88,846696.33,67540.0,83542.0,151082.0,0.16262846511018655,0.19365596934291232,0.1784370554671
1874,1,377243.57,386322.64,763566.21,14883.91,16080.78,30964.69,0.03945437691621888,0.04162525913573173,0.04055272430140668
1874,2,327816.07,335669.26,663485.32,9997.35,10816.31,20813.66,0.030496827077452306,0.032223117481773575,0.031370189170123616
1874,3,347564.35,350298.48,697862.82,6442.22,6958.76,13400.98,0.018535330220144846,0.01986523036012032,0.019202885747660263
1874,4,349809.2,342432.03,692241.24,4218.52,4508.14,8726.66,0.01205948842969253,0.013165065195565965,0.012606385600488062
1874,5,338984.12,330683.17,669667.29,3133.95,3265.15,6399.1,0.009245123340880982,0.009873952762700321,0.009555640682405138
1874,6,341958.66,333407.94,675366.6,2419.37,2432.51,4851.88,0.007075036497101726,0.007295897032326225,0.007184068622878301
1874,7,344792.38,336062.95,680855.33,1882.5,1810.94,3693.44,0.005459807435419541,0.00538869280294064,0.005424706009131191
1874,8,335257.51,333752.63,669010.14,1523.32,1400.42,2923.74,0.00454373117547762,0.004195981916307296,0.004370247661717055
1874,9,327816.1,334904.66,662720.76,1341.85,1200.96,2542.81,0.004093301091679146,0.003585975781883716,0.0038369252232267476
1874,10,327545.1,334505.76,662050.86,1312.8,1177.27,2490.07,0.004007997677266429,0.0035194311751163866,0.0037611460847585035
1874,11,328008.24,334773.21,662781.45,1335.11,1188.21,2523.32,0.0040703550618118615,0.0035492983443926114,0.003807167505970483
1874,12,325935.97,332415.81,658351.78,1383.51,1198.47,2581.98,0.0042447294172533335,0.0036053339340267844,0.003921885044497032
1874,13,336508.07,342188.77,678696.85,1458.0,1208.06,2666.06,0.004332734130269149,0.0035303905502217384,0.0039282044700811565
1874,14,326656.62,331052.54,657709.16,1558.57,1216.99,2775.56,0.00477127939424586,0.003676123433458629,0.004220041575823575
1874,15,315445.74,319742.53,635188.26,1681.21,1238.6,2919.81,0.005329632918802454,0.0038737417884320857,0.004596763170654319
1874,16,310183.4,314772.2,624955.6,1809.79,1326.28,3136.07,0.0058345804449883515,0.0042134597655066105,0.005018068483585074
1874,17,302921.2,308019.15,610940.35,1940.29,1493.38,3433.67,0.0064052631509448656,0.004848334916838774,0.0056203031932659225
1874,18,291959.85,295655.86,587615.71,2072.69,1739.9,3812.59,0.007099229568723235,0.0058848825117148035,0.006488237014629851
1874,19,288409.97,290497.15,578907.12,2207.02,2065.84,4272.86,0.007652370686075797,0.007111395068764014,0.007380907666155496
1874,20,292080.86,294526.8,586607.66,2337.23,2436.71,4773.94,0.008001996433453394,0.008273304840170742,0.008138216265365508
1874,21,295285.39,297760.59,593045.98,2439.15,2714.61,5153.76,0.008260313861109078,0.00911675383233221,0.00869032111135801
1874,22,295667.76,297792.69,593460.44,2506.73,2865.05,5371.78,0.008478198637551825,0.009620954765545118,0.009051622716418975
1874,23,291052.93,293694.39,584747.32,2539.98,2888.04,5428.02,0.00872686627824018,0.009833487115637448,0.009282676148049727
1874,24,282863.98,286544.1,569408.07,2538.91,2783.57,5322.48,0.00897572748569825,0.009714281327027847,0.00934739123033504
1874,25,275795.76,278994.74,554790.5,2510.54,2583.53,5094.07,0.00910289556300648,0.009260138739533227,0.009181970491563933
1874,26,274895.31,277957.73,552853.04,2483.0,2415.43,4898.43,0.009032529510961828,0.008689918427524933,0.00886027505609809
1874,27,281615.85,284709.75,566325.6,2463.33,2311.16,4774.49,0.008747128402041292,0.008117600468547353,0.008430644844591169
1874,28,280043.82,286308.75,566352.57,2451.53,2270.74,4722.27,0.008754094269961037,0.007931088379240942,0.008338039324161628
1874,29,274443.28,283687.94,558131.22,2447.6,2294.14,4741.74,0.008918418406892673,0.0080868435929987,0.008495744065347213
1874,30,274661.49,284047.53,558709.02,2449.07,2366.3,4815.37,0.008916685043833411,0.008330648043304583,0.008618743975173338
1874,31,275375.06,284867.34,560242.4,2446.07,2427.0,4873.07,0.008882685309265117,0.008519755195523641,0.008698145659807253
1874,32,271871.45,281299.29,553170.74,2436.13,2461.14,4897.27,0.0089605951636334,0.008749186675871098,0.008853089373454569
